Date,Open,High,Low,Close,Adj Close,Volume
2020-02-11,527.489990234375,533.2100219726562,527.489990234375,529.6500244140625,521.1461791992188,31100
2020-02-12,530.9199829101562,531.3400268554688,527.219970703125,529.4400024414062,520.9395141601562,25400
2020-02-13,526.8800048828125,541.5599975585938,526.0,534.5399780273438,525.95751953125,28900
2020-02-14,534.2000122070312,536.0900268554688,529.969970703125,532.8800048828125,524.3242797851562,24400
2020-02-18,530.8800048828125,532.75,523.77001953125,525.25,516.8168334960938,56800
2020-02-19,525.6799926757812,528.77001953125,523.1400146484375,523.4099731445312,515.0062255859375,63500
2020-02-20,523.4000244140625,527.7899780273438,521.6699829101562,524.760009765625,516.3345336914062,37700
2020-02-21,522.8900146484375,523.2999877929688,515.1599731445312,520.5,512.1429443359375,31500
2020-02-24,511.5899963378906,512.0,506.239990234375,507.6000061035156,499.4501953125,38500
2020-02-25,509.67999267578125,510.4100036621094,491.67999267578125,493.55999755859375,485.63555908203125,50100
2020-02-26,495.7900085449219,499.75,485.32000732421875,489.75,481.88671875,37300
2020-02-27,483.3599853515625,491.3900146484375,464.17999267578125,471.07000732421875,463.5066833496094,89800
2020-02-28,459.239990234375,469.9599914550781,436.7200012207031,453.30999755859375,446.0318298339844,69900
2020-03-02,449.3699951171875,471.9599914550781,444.20001220703125,471.54998779296875,463.97894287109375,73400
2020-03-03,472.0400085449219,482.1300048828125,458.2799987792969,458.2799987792969,450.92193603515625,38900
2020-03-04,464.1000061035156,470.3500061035156,454.92999267578125,468.9100036621094,461.38128662109375,41600
2020-03-05,453.07000732421875,460.2099914550781,438.04998779296875,439.0799865722656,432.03021240234375,36400
2020-03-06,428.489990234375,437.1400146484375,419.0899963378906,424.3800048828125,417.5662841796875,64400
2020-03-09,401.0,411.9800109863281,356.239990234375,367.4100036621094,361.5110168457031,49700
2020-03-10,379.0,381.1400146484375,353.3699951171875,376.67999267578125,370.6322326660156,93200
2020-03-11,365.1099853515625,372.2099914550781,357.010009765625,358.1600036621094,352.4095153808594,42400
2020-03-12,333.4700012207031,358.0,321.0799865722656,333.79998779296875,328.4406433105469,52100
2020-03-13,353.4100036621094,366.5799865722656,322.7799987792969,350.0400085449219,344.8330993652344,68300
2020-03-16,312.5,328.0299987792969,303.32000732421875,304.57000732421875,300.0394592285156,48400
2020-03-17,309.8800048828125,329.260009765625,304.3500061035156,324.0299987792969,319.21002197265625,69500
2020-03-18,307.8299865722656,315.6000061035156,281.5299987792969,285.0,280.76055908203125,74900
2020-03-19,282.0,316.92999267578125,279.989990234375,316.1099853515625,311.4078063964844,56400
2020-03-20,318.05999755859375,336.8900146484375,276.0799865722656,282.8999938964844,278.6918640136719,64200
2020-03-23,282.8999938964844,300.6600036621094,278.5,299.0,294.5523681640625,44300
2020-03-24,314.7900085449219,319.760009765625,306.3999938964844,319.7099914550781,314.95428466796875,47800
2020-03-25,321.6099853515625,344.79998779296875,320.0,329.0,324.1061096191406,56100
2020-03-26,331.1400146484375,342.3500061035156,317.1300048828125,339.19000244140625,334.1444396972656,80500
2020-03-27,329.1099853515625,329.1099853515625,315.1199951171875,321.6700134277344,316.8851318359375,79700
2020-03-30,323.2699890136719,330.3599853515625,313.42999267578125,326.05999755859375,321.2098388671875,50600
2020-03-31,323.989990234375,349.0,323.989990234375,332.8699951171875,327.91851806640625,51500
2020-04-01,324.2799987792969,324.75,307.0199890136719,313.4700012207031,308.8070983886719,37900
2020-04-02,309.1400146484375,317.0400085449219,300.0,308.6400146484375,304.0489807128906,53200
2020-04-03,304.79998779296875,309.9700012207031,288.9800109863281,291.2099914550781,286.87823486328125,40800
2020-04-06,302.5799865722656,317.7099914550781,300.0,312.7799987792969,308.1273193359375,68800
2020-04-07,319.1300048828125,332.94000244140625,314.1099853515625,314.260009765625,309.5853576660156,64300
2020-04-08,317.82000732421875,331.7699890136719,313.25,329.4700012207031,324.5690612792969,101500
2020-04-09,336.1499938964844,361.05999755859375,336.1499938964844,353.4700012207031,348.21209716796875,54700
2020-04-13,354.70001220703125,354.70001220703125,332.0,335.1000061035156,330.1153869628906,49400
2020-04-14,342.17999267578125,348.1600036621094,326.20001220703125,332.760009765625,327.8101501464844,35600
2020-04-15,323.3299865722656,323.3299865722656,315.7699890136719,317.94000244140625,313.2105407714844,34800
2020-04-16,315.95001220703125,316.1300048828125,306.4700012207031,310.9700012207031,306.3442687988281,39000
2020-04-17,323.5799865722656,337.8999938964844,321.1000061035156,336.0,331.00201416015625,30700
2020-04-20,330.30999755859375,344.260009765625,330.30999755859375,334.6000061035156,329.6228332519531,28900
2020-04-21,329.5799865722656,330.5,319.6499938964844,329.04998779296875,324.1553039550781,28700
2020-04-22,335.260009765625,343.739990234375,329.1600036621094,332.79998779296875,327.8495788574219,26600
2020-04-23,334.8999938964844,339.42999267578125,324.0,326.510009765625,321.65313720703125,35200
2020-04-24,332.04998779296875,339.6499938964844,325.0,334.4700012207031,329.4947204589844,31600
2020-04-27,342.760009765625,356.239990234375,332.2900085449219,352.17999267578125,346.9413146972656,38600
2020-04-28,361.3500061035156,379.0299987792969,361.3500061035156,370.0299987792969,364.52581787109375,38800
2020-04-29,379.8599853515625,402.3699951171875,372.6300048828125,382.010009765625,376.32757568359375,46400
2020-04-30,383.17999267578125,386.07000732421875,374.1600036621094,382.0,376.31768798828125,35600
2020-05-01,370.9200134277344,379.8800048828125,361.9599914550781,364.0199890136719,358.60516357421875,35600
2020-05-04,363.29998779296875,376.42999267578125,360.5899963378906,372.3399963378906,366.8013000488281,29400
2020-05-05,380.0,385.0,358.010009765625,358.010009765625,352.6846008300781,38500
2020-05-06,365.1199951171875,365.1199951171875,345.2099914550781,347.3999938964844,342.2323303222656,35400
2020-05-07,351.0,363.5,351.0,352.3999938964844,347.1580505371094,25100
2020-05-08,369.5799865722656,370.7799987792969,363.489990234375,368.3699951171875,362.8904724121094,59800
2020-05-11,366.0,370.8999938964844,354.29998779296875,358.0400085449219,352.7141418457031,39200
2020-05-12,353.20001220703125,355.1099853515625,333.05999755859375,336.25,331.2481384277344,35300
2020-05-13,332.30999755859375,332.30999755859375,312.1400146484375,317.2099914550781,312.491455078125,56600
2020-05-14,312.8699951171875,340.2099914550781,303.19000244140625,331.32000732421875,326.3915710449219,56300
2020-05-15,334.0,337.8399963378906,326.55999755859375,330.8699951171875,325.94818115234375,46000
2020-05-18,340.07000732421875,361.95001220703125,340.07000732421875,361.95001220703125,356.5659484863281,40400
2020-05-19,360.1099853515625,361.0,346.79998779296875,347.0899963378906,341.9269714355469,33600
2020-05-20,354.04998779296875,368.3999938964844,354.0,361.6199951171875,356.2408752441406,48400
2020-05-21,358.8900146484375,370.0,358.8900146484375,362.260009765625,356.8713684082031,28500
2020-05-22,364.32000732421875,364.32000732421875,354.0899963378906,356.2699890136719,350.9704284667969,27600
2020-05-26,365.9800109863281,384.29998779296875,365.9800109863281,382.2300109863281,376.5443115234375,37500
2020-05-27,392.20001220703125,405.0,384.739990234375,403.04998779296875,397.0544738769531,49400
2020-05-28,401.95001220703125,408.1499938964844,391.0,398.0,392.0797424316406,49100
2020-05-29,382.8999938964844,392.80999755859375,382.8999938964844,385.0,379.2731018066406,47700
2020-06-01,389.0,394.69000244140625,380.2900085449219,383.5,377.79541015625,34300
2020-06-02,385.1400146484375,386.9100036621094,378.20001220703125,379.0,373.3623352050781,34000
2020-06-03,385.5899963378906,398.20001220703125,385.5899963378906,390.1099853515625,384.3070373535156,20800
2020-06-04,385.04998779296875,408.8699951171875,385.04998779296875,406.8900146484375,400.8374328613281,45300
2020-06-05,420.8800048828125,438.4200134277344,415.1499938964844,433.70001220703125,427.2486267089844,38400
2020-06-08,436.9800109863281,446.3900146484375,431.1400146484375,446.3900146484375,439.7499694824219,48300
2020-06-09,437.2099914550781,442.489990234375,429.7799987792969,436.75,430.2533264160156,38400
2020-06-10,440.0,440.0,420.8800048828125,420.8800048828125,414.61932373046875,79700
2020-06-11,402.0199890136719,404.3299865722656,383.94000244140625,384.95001220703125,379.2238464355469,72700
2020-06-12,398.260009765625,408.2699890136719,386.80999755859375,396.6000061035156,391.10687255859375,54200
2020-06-15,384.260009765625,409.8800048828125,370.8800048828125,400.20001220703125,394.6571350097656,51800
2020-06-16,410.1199951171875,419.4100036621094,406.4700012207031,412.17999267578125,406.4711608886719,46000
2020-06-17,415.79998779296875,419.69000244140625,400.82000732421875,402.989990234375,397.40838623046875,44200
2020-06-18,397.010009765625,410.1499938964844,396.6700134277344,410.1400146484375,404.4593811035156,54100
2020-06-19,416.0,416.0,396.010009765625,401.80999755859375,396.2447509765625,100200
2020-06-22,401.80999755859375,408.17999267578125,401.6000061035156,403.9200134277344,398.3255615234375,47800
2020-06-23,405.5400085449219,410.8900146484375,404.7200012207031,405.9700012207031,400.34716796875,46900
2020-06-24,401.7900085449219,403.6600036621094,388.6099853515625,388.6099853515625,383.22760009765625,45700
2020-06-25,390.0,404.6300048828125,389.0,403.75,398.1579284667969,26000
2020-06-26,399.9100036621094,399.9100036621094,379.69000244140625,381.3999938964844,376.11737060546875,99400
2020-06-29,386.79998779296875,398.4700012207031,386.79998779296875,395.4100036621094,389.93341064453125,39400
2020-06-30,392.30999755859375,409.7300109863281,392.30999755859375,405.0199890136719,399.4102478027344,26000
2020-07-01,405.20001220703125,405.20001220703125,391.9800109863281,393.25,387.8033142089844,29400
2020-07-02,401.20001220703125,409.739990234375,389.94000244140625,391.25,385.8310546875,26100
2020-07-06,398.79998779296875,402.0,390.0199890136719,394.19000244140625,388.7303161621094,34700
2020-07-07,389.6499938964844,391.94000244140625,383.8999938964844,383.8999938964844,378.58282470703125,27200
2020-07-08,384.3999938964844,388.20001220703125,374.4700012207031,385.1499938964844,379.8155212402344,42200
2020-07-09,384.20001220703125,392.1499938964844,371.2099914550781,372.8500061035156,367.6858825683594,46400
2020-07-10,377.45001220703125,389.6700134277344,375.1700134277344,388.80999755859375,383.4248352050781,37400
2020-07-13,392.989990234375,398.4700012207031,378.3500061035156,391.8399963378906,386.4128112792969,50900
2020-07-14,391.1000061035156,398.0199890136719,378.0199890136719,384.79998779296875,379.4703369140625,50000
2020-07-15,391.510009765625,407.3900146484375,391.510009765625,407.20001220703125,401.56011962890625,29600
2020-07-16,406.0,424.5799865722656,399.739990234375,405.989990234375,400.3668212890625,69900
2020-07-17,407.510009765625,407.510009765625,391.4800109863281,392.6300048828125,387.19189453125,57000
2020-07-20,392.44000244140625,392.44000244140625,383.3599853515625,390.739990234375,385.32806396484375,38700
2020-07-21,393.20001220703125,421.0799865722656,393.20001220703125,402.2200012207031,396.64910888671875,95400
2020-07-22,402.0,405.69000244140625,390.07000732421875,403.0299987792969,397.4478759765625,42100
2020-07-23,403.67999267578125,415.4700012207031,403.6600036621094,415.1199951171875,409.37042236328125,28700
2020-07-24,409.7699890136719,417.19000244140625,409.7699890136719,415.0899963378906,409.34075927734375,23800
2020-07-27,417.3299865722656,417.3299865722656,404.5400085449219,408.5299987792969,402.87164306640625,40100
2020-07-28,407.7699890136719,411.32000732421875,405.32000732421875,407.42999267578125,401.7868957519531,21500
2020-07-29,408.45001220703125,432.04998779296875,407.55999755859375,426.1099853515625,420.2081604003906,28100
2020-07-30,417.4200134277344,427.9800109863281,417.4200134277344,424.80999755859375,418.9261779785156,20700
2020-07-31,426.54998779296875,431.0799865722656,417.69000244140625,425.8699951171875,419.9715270996094,34800
2020-08-03,424.70001220703125,432.3800048828125,418.489990234375,418.489990234375,412.6936950683594,48200
2020-08-04,416.4200134277344,420.6300048828125,400.6499938964844,408.6199951171875,402.96038818359375,56600
2020-08-05,409.1000061035156,417.69000244140625,406.2200012207031,408.989990234375,403.3253479003906,65500
2020-08-06,407.6199951171875,413.8999938964844,405.0,411.07000732421875,405.37652587890625,29800
2020-08-07,406.6700134277344,428.010009765625,405.0,425.7799987792969,419.8828125,26400
2020-08-10,429.79998779296875,430.92999267578125,419.510009765625,426.1600036621094,420.2574768066406,64900
2020-08-11,432.3299865722656,434.0799865722656,422.260009765625,423.010009765625,417.151123046875,211800
2020-08-12,427.760009765625,427.760009765625,412.0,420.7099914550781,414.8829650878906,248300
2020-08-13,417.0199890136719,420.8999938964844,407.3999938964844,410.3399963378906,404.6565856933594,120400
2020-08-14,408.79998779296875,418.489990234375,404.6499938964844,415.3999938964844,409.64654541015625,222100
2020-08-17,414.8500061035156,417.5299987792969,407.1099853515625,407.1400146484375,401.5009765625,61800
2020-08-18,408.5199890136719,409.25,395.0,395.20001220703125,389.7262878417969,30300
2020-08-19,398.0,402.80999755859375,397.5799865722656,401.6400146484375,396.0770568847656,22600
2020-08-20,397.1000061035156,398.4800109863281,389.17999267578125,389.3800048828125,383.98687744140625,17400
2020-08-21,388.70001220703125,388.70001220703125,383.8800048828125,385.70001220703125,380.3578796386719,29600
2020-08-24,388.6199951171875,400.55999755859375,387.30999755859375,400.55999755859375,395.0120849609375,21900
2020-08-25,403.0,403.489990234375,396.0,403.4700012207031,397.8817138671875,33000
2020-08-26,401.7900085449219,401.7900085449219,394.0,394.0,388.5429382324219,18100
2020-08-27,397.9800109863281,402.1199951171875,397.5,399.9599914550781,394.42034912109375,17700
2020-08-28,403.70001220703125,403.70001220703125,399.0,401.8500061035156,396.2841796875,13000
2020-08-31,399.4599914550781,399.4599914550781,393.1499938964844,393.1499938964844,387.7046813964844,17600
2020-09-01,391.92999267578125,397.54998779296875,391.92999267578125,397.0199890136719,391.5211181640625,11200
2020-09-02,396.1000061035156,400.0,395.0299987792969,397.1600036621094,391.65911865234375,14700
2020-09-03,396.94000244140625,400.0,391.3599853515625,392.42999267578125,386.9945983886719,15100
2020-09-04,397.3599853515625,400.29998779296875,394.7099914550781,396.9100036621094,391.4127197265625,19300
2020-09-08,390.19000244140625,390.20001220703125,377.0,377.8599853515625,372.62646484375,32800
2020-09-09,381.8900146484375,381.8900146484375,371.1700134277344,372.04998779296875,366.89697265625,28900
2020-09-10,373.0799865722656,375.82000732421875,365.2300109863281,365.2300109863281,360.1714172363281,22500
2020-09-11,362.9700012207031,364.1300048828125,358.0799865722656,360.2099914550781,355.61041259765625,18800
2020-09-14,362.69000244140625,367.4800109863281,358.760009765625,360.0,355.4031066894531,23200
2020-09-15,359.1000061035156,359.1000061035156,352.1199951171875,352.2099914550781,347.7125244140625,22200
2020-09-16,350.5199890136719,359.5199890136719,350.5199890136719,354.1099853515625,349.5882568359375,27000
2020-09-17,348.1000061035156,352.45001220703125,345.3699951171875,345.5199890136719,341.1079406738281,38200
2020-09-18,345.0199890136719,349.0,333.2099914550781,338.7300109863281,334.40472412109375,107100
2020-09-21,331.2799987792969,337.2900085449219,321.0199890136719,325.05999755859375,320.90924072265625,41800
2020-09-22,325.79998779296875,328.7900085449219,317.5400085449219,320.0,315.9139099121094,31900
2020-09-23,318.0199890136719,326.05999755859375,311.2099914550781,312.19000244140625,308.20361328125,27500
2020-09-24,313.7799987792969,321.4700012207031,312.92999267578125,314.20001220703125,310.1878967285156,24400
2020-09-25,314.6000061035156,318.6099853515625,310.82000732421875,311.5,307.5223693847656,20600
2020-09-28,314.04998779296875,322.260009765625,314.04998779296875,318.3999938964844,314.334228515625,33400
2020-09-29,315.8399963378906,316.760009765625,310.2699890136719,314.8299865722656,310.80987548828125,26800
2020-09-30,315.0,326.9800109863281,315.0,318.7799987792969,314.70941162109375,40200
2020-10-01,318.7799987792969,323.2699890136719,317.45001220703125,322.0299987792969,317.91790771484375,32100
2020-10-02,315.75,333.3599853515625,315.75,329.70001220703125,325.4900207519531,32000
2020-10-05,334.57000732421875,343.2699890136719,333.8299865722656,339.7099914550781,335.37213134765625,50100
2020-10-06,344.0899963378906,354.79998779296875,336.19000244140625,341.79998779296875,337.43548583984375,30500
2020-10-07,345.1199951171875,352.1000061035156,341.8900146484375,346.5899963378906,342.16424560546875,29100
2020-10-08,349.70001220703125,352.9200134277344,346.4100036621094,348.75,344.2967224121094,15700
2020-10-09,351.7900085449219,351.94000244140625,345.80999755859375,347.6000061035156,343.1614074707031,19800
2020-10-12,345.79998779296875,359.6199951171875,345.79998779296875,359.5799865722656,354.98846435546875,21600
2020-10-13,355.8900146484375,357.07000732421875,348.8299865722656,349.07000732421875,344.6126403808594,17800
2020-10-14,355.7099914550781,355.7099914550781,343.9100036621094,344.9700012207031,340.5649719238281,15100
2020-10-15,338.2200012207031,354.1600036621094,338.2200012207031,353.32000732421875,348.8083801269531,15000
2020-10-16,380.0,404.239990234375,372.75,393.4100036621094,388.386474609375,431100
2020-10-19,394.0,422.6199951171875,394.0,407.5199890136719,402.3162536621094,263000
2020-10-20,411.79998779296875,432.760009765625,411.75,416.82000732421875,411.49749755859375,191400
2020-10-21,417.5,445.6700134277344,417.5,444.05999755859375,438.3896789550781,173900
2020-10-22,442.4200134277344,472.4599914550781,438.3299865722656,471.95001220703125,465.92352294921875,110400
2020-10-23,476.0,492.7300109863281,475.4800109863281,484.1000061035156,477.91839599609375,116300
2020-10-26,473.5799865722656,490.3699951171875,470.4700012207031,483.3299865722656,477.1582336425781,115800
2020-10-27,480.70001220703125,480.70001220703125,454.7799987792969,454.989990234375,449.18011474609375,111800
2020-10-28,449.0,451.7799987792969,440.4800109863281,442.4100036621094,436.76080322265625,73300
2020-10-29,441.0199890136719,466.0,434.3900146484375,462.9700012207031,457.0582580566406,51100
2020-10-30,462.4599914550781,466.0799865722656,457.489990234375,462.70001220703125,456.7916259765625,87000
2020-11-02,468.7900085449219,481.0,463.8399963378906,480.0,473.8707580566406,57300
2020-11-03,487.8999938964844,500.0,487.8999938964844,497.2799987792969,490.9300842285156,73800
2020-11-04,490.3299865722656,492.20001220703125,466.2099914550781,476.29998779296875,470.218017578125,74000
2020-11-05,478.2300109863281,511.30999755859375,478.2300109863281,503.7699890136719,497.3372802734375,65500
2020-11-06,501.7900085449219,508.30999755859375,496.17999267578125,497.2799987792969,490.9300842285156,50100
2020-11-09,541.1400146484375,577.9199829101562,541.1400146484375,554.47998046875,547.3995971679688,133600
2020-11-10,560.6900024414062,568.0999755859375,545.3300170898438,546.7999877929688,539.8178100585938,68300
2020-11-11,546.4500122070312,548.77001953125,523.3499755859375,529.0700073242188,522.3141479492188,69600
2020-11-12,519.239990234375,526.1799926757812,509.3900146484375,524.5499877929688,517.851806640625,51100
2020-11-13,532.1099853515625,544.239990234375,529.6599731445312,542.5700073242188,535.6419067382812,78200
2020-11-16,555.0,565.9199829101562,552.3699951171875,557.739990234375,550.6181030273438,34800
2020-11-17,548.3200073242188,559.3400268554688,543.219970703125,554.2000122070312,547.123291015625,52500
2020-11-18,556.469970703125,556.469970703125,534.1199951171875,535.27001953125,528.4348754882812,27300
2020-11-19,532.2100219726562,540.6300048828125,529.47998046875,539.9500122070312,533.0552368164062,32400
2020-11-20,534.8499755859375,548.8900146484375,528.0800170898438,546.4299926757812,539.4524536132812,35400
2020-11-23,550.0,556.0,546.02001953125,548.6799926757812,541.6737060546875,38400
2020-11-24,561.7999877929688,570.1599731445312,556.3699951171875,562.0999755859375,554.92236328125,51600
2020-11-25,553.4199829101562,559.3900146484375,550.6400146484375,554.02001953125,546.9456787109375,22500
2020-11-27,551.010009765625,551.010009765625,535.6199951171875,544.260009765625,537.3101196289062,12400
2020-11-30,538.27001953125,543.3400268554688,526.25,528.5900268554688,521.8403930664062,49500
2020-12-01,542.6099853515625,551.5399780273438,533.1500244140625,536.52001953125,529.6689453125,65400
2020-12-02,535.7999877929688,560.9600219726562,535.7999877929688,560.469970703125,553.3131713867188,36900
2020-12-03,564.4600219726562,575.1699829101562,555.0399780273438,573.3800048828125,566.0582885742188,52700
2020-12-04,581.8599853515625,604.9500122070312,576.9600219726562,603.5499877929688,595.8432006835938,54200
2020-12-07,602.72998046875,612.6699829101562,598.5499877929688,609.0,601.2235717773438,83100
2020-12-08,603.6799926757812,610.0,601.3400268554688,609.010009765625,601.2335205078125,30000
2020-12-09,609.8300170898438,615.8800048828125,606.4000244140625,613.219970703125,605.3896484375,35500
2020-12-10,604.510009765625,611.719970703125,594.6699829101562,605.0,597.2745971679688,35100
2020-12-11,601.27001953125,608.3900146484375,596.6199951171875,605.0,597.7388916015625,73100
2020-12-14,609.2000122070312,609.25,592.510009765625,594.5499877929688,587.414306640625,57700
2020-12-15,597.3499755859375,608.0,595.030029296875,608.0,600.7030029296875,41000
2020-12-16,611.7999877929688,612.5700073242188,596.510009765625,607.2999877929688,600.0113525390625,68600
2020-12-17,605.3099975585938,605.3099975585938,592.9099731445312,597.2000122070312,590.0325317382812,67300
2020-12-18,600.1599731445312,600.1699829101562,583.25,585.260009765625,578.2359619140625,104600
2020-12-21,584.3800048828125,591.6099853515625,578.1099853515625,583.8800048828125,576.8724365234375,69400
2020-12-22,584.1599731445312,586.1900024414062,571.3699951171875,572.719970703125,565.8464965820312,102800
2020-12-23,572.5,598.3300170898438,570.4000244140625,595.760009765625,588.60986328125,74000
2020-12-24,596.97998046875,596.97998046875,583.0399780273438,593.1300048828125,586.0113525390625,22200
2020-12-28,595.3300170898438,597.1900024414062,582.5800170898438,584.1799926757812,577.1687622070312,37300
2020-12-29,583.8200073242188,583.8200073242188,561.3099975585938,563.5,556.7369995117188,61100
2020-12-30,561.6300048828125,571.9199829101562,561.6300048828125,569.260009765625,562.4278564453125,37500
2020-12-31,564.7999877929688,576.1400146484375,564.5700073242188,574.27001953125,567.3778076171875,40900
2021-01-04,576.8900146484375,582.8599853515625,558.4400024414062,568.4600219726562,561.6376953125,39100
2021-01-05,567.7000122070312,589.6799926757812,567.7000122070312,584.1099853515625,577.0997314453125,43300
2021-01-06,597.3499755859375,644.5,592.7899780273438,629.5499877929688,621.9942626953125,82500
2021-01-07,633.030029296875,646.1300048828125,632.7899780273438,635.3900146484375,627.7642822265625,51200
2021-01-08,637.4000244140625,637.4000244140625,611.7000122070312,619.8599853515625,612.420654296875,42500
2021-01-11,615.2899780273438,637.6199951171875,610.010009765625,635.1900024414062,627.5667114257812,23900
2021-01-12,636.6500244140625,645.1799926757812,629.8699951171875,632.5499877929688,624.9583740234375,35200
2021-01-13,630.9000244140625,634.719970703125,620.030029296875,632.6400146484375,625.0473022460938,40600
2021-01-14,639.969970703125,642.1099853515625,631.3499755859375,632.9000244140625,625.3041381835938,27900
2021-01-15,628.0999755859375,640.4099731445312,621.219970703125,632.3599853515625,624.7705688476562,34500
2021-01-19,633.5499877929688,641.8200073242188,628.0700073242188,638.4000244140625,630.7380981445312,40600
2021-01-20,640.8300170898438,655.4400024414062,638.8699951171875,647.1300048828125,639.3634033203125,50400
2021-01-21,652.469970703125,652.469970703125,630.489990234375,630.8400268554688,623.2688598632812,24500
2021-01-22,627.030029296875,632.969970703125,620.72998046875,632.8099975585938,625.2151489257812,23400
2021-01-25,632.3099975585938,635.969970703125,615.02001953125,627.9000244140625,620.3640747070312,35300
2021-01-26,624.530029296875,625.2999877929688,610.989990234375,612.3699951171875,605.0205078125,43600
2021-01-27,606.1900024414062,607.22998046875,571.9000244140625,586.9000244140625,579.8562622070312,114900
2021-01-28,594.989990234375,609.97998046875,589.969970703125,608.1699829101562,600.8709106445312,39400
2021-01-29,609.530029296875,609.530029296875,591.52001953125,595.989990234375,588.8370361328125,56900
2021-02-01,601.6500244140625,610.6199951171875,595.0,609.0,601.6910400390625,34100
2021-02-02,619.3499755859375,638.52001953125,617.0,637.1699829101562,629.5228881835938,46900
2021-02-03,635.77001953125,641.6799926757812,633.1900024414062,639.4299926757812,631.7557373046875,24600
2021-02-04,641.0,667.4500122070312,641.0,661.1400146484375,653.2052612304688,41500
2021-02-05,666.0,672.25,658.0700073242188,663.3499755859375,655.3887939453125,32400
2021-02-08,670.97998046875,692.4400024414062,670.9600219726562,687.2899780273438,679.0413208007812,62400
2021-02-09,686.5800170898438,706.2100219726562,680.0,703.02001953125,694.5825805664062,31400
2021-02-10,709.989990234375,733.5399780273438,706.2899780273438,724.6300048828125,715.9332275390625,76500
2021-02-11,724.75,731.4500122070312,712.4199829101562,723.0900268554688,714.4116821289062,72400
2021-02-12,720.52001953125,735.1699829101562,720.52001953125,733.3200073242188,724.51904296875,28300
2021-02-16,736.97998046875,749.5,736.97998046875,746.0,737.0468139648438,43300
2021-02-17,746.760009765625,747.3099975585938,732.6500244140625,741.0499877929688,732.15625,34800
2021-02-18,734.2100219726562,735.4099731445312,723.1099853515625,726.8099975585938,718.0870971679688,46400
2021-02-19,730.3099975585938,765.0,730.3099975585938,764.0,754.8306274414062,40700
2021-02-22,754.7000122070312,784.0,754.7000122070312,782.2000122070312,772.8123168945312,48000
2021-02-23,785.0,795.7999877929688,778.260009765625,783.7100219726562,774.3041381835938,66400
2021-02-24,785.3900146484375,794.6099853515625,777.0,779.0499877929688,769.7000122070312,71800
2021-02-25,775.8400268554688,783.3099975585938,753.8699951171875,756.9400024414062,747.85546875,87500
2021-02-26,754.0399780273438,754.0399780273438,727.7000122070312,737.8900146484375,729.0340576171875,75300
2021-03-01,756.1199951171875,780.2999877929688,751.5399780273438,777.97998046875,768.6428833007812,55200
2021-03-02,775.5999755859375,775.5999755859375,757.5999755859375,765.8400268554688,756.648681640625,43600
2021-03-03,767.4400024414062,800.4299926757812,767.4400024414062,778.5499877929688,769.2060546875,42600
